Name,DataType,Description,DataTypeID,Retentive,Force2,DisplayFormat,ArrayDimension1,ArrayDimension2,Publish,MarkAsUsed,MaxLength,InitialValue,DataSource,DataSourceClsid,IOAddress,IOAddressOffset,IOAddressAlias,Input_VTL,Output_VTL,DisplayName,OPCAccessLevel,extra_properties
R01553,WORD,mirror of FV04A_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01553,,,,,,Private,
R01554,WORD,mirror of FV04B_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01554,,,,,,Private,
R01555,WORD,mirror of FV04C_ACT_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01555,,,,,,Private,
R01556,WORD,mirror of FV04C_ACT_REV,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01556,,,,,,Private,
R01557,WORD,mirror of FV04D_ACT_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01557,,,,,,Private,
R01558,WORD,mirror of FV04D_ACT_REV,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01558,,,,,,Private,
R01559,WORD,mirror of CV04_MTR1_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01559,,,,,,Private,
R01560,WORD,mirror of CV04_MTR2_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01560,,,,,,Private,
R01561,WORD,mirror of BN02_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01561,,,,,,Private,
R01562,WORD,mirror of BN02_DSSOL_ON,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01562,,,,,,Private,
R01563,WORD,mirror of SA02_RUN,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01563,,,,,,Private,
R01564,WORD,mirror of SA02_RDY,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01564,,,,,,Private,
R01565,WORD,mirror of SA02_FLT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01565,,,,,,Private,
R01566,WORD,mirror of SA02A_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01566,,,,,,Private,
R01567,WORD,mirror of CV05_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01567,,,,,,Private,
R01568,WORD,mirror of SA02B_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01568,,,,,,Private,
R01569,WORD,mirror of SA02C_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01569,,,,,,Private,
R01570,WORD,mirror of SA02D_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01570,,,,,,Private,
R01571,WORD,mirror of SA02E_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01571,,,,,,Private,
R01572,WORD,mirror of SA02B_MTR_REV,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01572,,,,,,Private,
R01573,WORD,mirror of SA02A_BRK_RLS,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01573,,,,,,Private,
R01574,WORD,mirror of SA02A_HLTHY,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01574,,,,,,Private,
R01575,WORD,mirror of FV01_DSSOL_ON,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01575,,,,,,Private,
R01576,WORD,mirror of FV02_DSSOL_ON,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01576,,,,,,Private,
R01577,WORD,mirror of FV03_DSSOL_ON,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01577,,,,,,Private,
R01578,WORD,mirror of FV04_DSSOL_ON,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01578,,,,,,Private,
R01579,WORD,mirror of RLF_GASSIREN,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01579,,,,,,Private,
R01580,WORD,mirror of RLF_FIPGAS,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01580,,,,,,Private,
R01581,WORD,mirror of FV05_DSSOL_ON,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01581,,,,,,Private,
R01582,WORD,mirror of RLF_TNL_ALERT_RED,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01582,,,,,,Private,
R01583,WORD,mirror of RLF_TNL_ALERT_GREEN,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01583,,,,,,Private,
R01584,WORD,mirror of RLF_TNL_ALERT_SIREN,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01584,,,,,,Private,
R01585,WORD,mirror of FV05A_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01585,,,,,,Private,
R01586,WORD,mirror of FV05B_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01586,,,,,,Private,
R01587,WORD,mirror of FV05C_ACT_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01587,,,,,,Private,
R01588,WORD,mirror of FV05C_ACT_REV,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01588,,,,,,Private,
R01589,WORD,mirror of FV05D_ACT_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01589,,,,,,Private,
R01590,WORD,mirror of FV05D_ACT_REV,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01590,,,,,,Private,
R01591,WORD,mirror of FN01_MTR_FWD,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01591,,,,,,Private,
